brood_year,stock_id,stock_name,region_id,life_hist,surv,origin,basin,exclude,dataset
1984,HOK,Hoko,JUAN,SY,NA,H,PS,No,3
1985,HOK,Hoko,JUAN,SY,0.0056,H,PS,No,3
1986,HOK,Hoko,JUAN,SY,0.0252,H,PS,No,3
1987,HOK,Hoko,JUAN,SY,0.026,H,PS,No,3
1988,HOK,Hoko,JUAN,SY,NA,H,PS,No,3
1989,HOK,Hoko,JUAN,SY,0.0111,H,PS,No,3
1990,HOK,Hoko,JUAN,SY,0.0161,H,PS,No,3
1991,HOK,Hoko,JUAN,SY,0.0118,H,PS,No,3
1992,HOK,Hoko,JUAN,SY,0.0124,H,PS,No,3
1993,HOK,Hoko,JUAN,SY,0.0166,H,PS,No,3
1994,HOK,Hoko,JUAN,SY,0.0228,H,PS,No,3
1995,HOK,Hoko,JUAN,SY,0.007,H,PS,No,3
1996,HOK,Hoko,JUAN,SY,0.0136,H,PS,No,3
1997,HOK,Hoko,JUAN,SY,0.0051,H,PS,No,3
1998,HOK,Hoko,JUAN,SY,0.0226,H,PS,No,3
1999,HOK,Hoko,JUAN,SY,0.0316,H,PS,No,3
2000,HOK,Hoko,JUAN,SY,0.0073,H,PS,No,3
2001,HOK,Hoko,JUAN,SY,0.0118,H,PS,No,3
2002,HOK,Hoko,JUAN,SY,0.0106,H,PS,No,3
2003,HOK,Hoko,JUAN,SY,0.0068,H,PS,No,3
2004,HOK,Hoko,JUAN,SY,0.0011,H,PS,No,3
2005,HOK,Hoko,JUAN,SY,0.0094,H,PS,No,3
2006,HOK,Hoko,JUAN,SY,0.0109,H,PS,No,3
2007,HOK,Hoko,JUAN,SY,0.0261,H,PS,No,3
2008,HOK,Hoko,JUAN,SY,0.0107,H,PS,No,3
2009,HOK,Hoko,JUAN,SY,0.0079,H,PS,No,3
2010,HOK,Hoko,JUAN,SY,0.016,H,PS,No,3
2011,HOK,Hoko,JUAN,SY,0.0147,H,PS,No,3
2012,HOK,Hoko,JUAN,SY,0.0088,H,PS,No,3
2013,HOK,Hoko,JUAN,SY,0.0095,H,PS,No,3
1971,LRH,Lower Columbia,COL,SY,NA,H,COL,No,3
1972,LRH,Lower Columbia,COL,SY,NA,H,COL,No,3
1973,LRH,Lower Columbia,COL,SY,NA,H,COL,No,3
1974,LRH,Lower Columbia,COL,SY,NA,H,COL,No,3
1975,LRH,Lower Columbia,COL,SY,NA,H,COL,No,3
1976,LRH,Lower Columbia,COL,SY,0.0035,H,COL,No,3
1977,LRH,Lower Columbia,COL,SY,0.0242,H,COL,No,3
1978,LRH,Lower Columbia,COL,SY,0.0191,H,COL,No,3
1979,LRH,Lower Columbia,COL,SY,0.0167,H,COL,No,3
1980,LRH,Lower Columbia,COL,SY,0.0088,H,COL,No,3
1981,LRH,Lower Columbia,COL,SY,0.0087,H,COL,No,3
1982,LRH,Lower Columbia,COL,SY,0.0111,H,COL,No,3
1983,LRH,Lower Columbia,COL,SY,0.0034,H,COL,No,3
1984,LRH,Lower Columbia,COL,SY,0.0958,H,COL,No,3
1985,LRH,Lower Columbia,COL,SY,0.0058,H,COL,No,3
1986,LRH,Lower Columbia,COL,SY,0.0028,H,COL,No,3
1987,LRH,Lower Columbia,COL,SY,0.0035,H,COL,No,3
1988,LRH,Lower Columbia,COL,SY,0.0042,H,COL,No,3
1989,LRH,Lower Columbia,COL,SY,0.0181,H,COL,No,3
1990,LRH,Lower Columbia,COL,SY,0.0044,H,COL,No,3
1991,LRH,Lower Columbia,COL,SY,0.0002,H,COL,No,3
1992,LRH,Lower Columbia,COL,SY,0.0005,H,COL,No,3
1993,LRH,Lower Columbia,COL,SY,0.0006,H,COL,No,3
1994,LRH,Lower Columbia,COL,SY,0.002,H,COL,No,3
1995,LRH,Lower Columbia,COL,SY,0.0007,H,COL,No,3
1996,LRH,Lower Columbia,COL,SY,0.0054,H,COL,No,3
1997,LRH,Lower Columbia,COL,SY,0.0022,H,COL,No,3
1998,LRH,Lower Columbia,COL,SY,0.0174,H,COL,No,3
1999,LRH,Lower Columbia,COL,SY,0.0303,H,COL,No,3
2000,LRH,Lower Columbia,COL,SY,0.0338,H,COL,No,3
2001,LRH,Lower Columbia,COL,SY,0.0095,H,COL,No,3
2002,LRH,Lower Columbia,COL,SY,0.0021,H,COL,No,3
2003,LRH,Lower Columbia,COL,SY,0.001,H,COL,No,3
2004,LRH,Lower Columbia,COL,SY,0.0011,H,COL,No,3
2005,LRH,Lower Columbia,COL,SY,0.006,H,COL,No,3
2006,LRH,Lower Columbia,COL,SY,0.005,H,COL,No,3
2007,LRH,Lower Columbia,COL,SY,0.0189,H,COL,No,3
2008,LRH,Lower Columbia,COL,SY,0.0071,H,COL,No,3
2009,LRH,Lower Columbia,COL,SY,0.011,H,COL,No,3
2010,LRH,Lower Columbia,COL,SY,0.0033,H,COL,No,3
2011,LRH,Lower Columbia,COL,SY,0.0121,H,COL,No,3
2012,LRH,Lower Columbia,COL,SY,0.013,H,COL,No,3
2013,LRH,Lower Columbia,COL,SY,0.003,H,COL,No,3
1971,NIC,Nicola,FRA,Y,NA,H,SOG,No,3
1972,NIC,Nicola,FRA,Y,NA,H,SOG,No,3
1973,NIC,Nicola,FRA,Y,NA,H,SOG,No,3
1974,NIC,Nicola,FRA,Y,NA,H,SOG,No,3
1975,NIC,Nicola,FRA,Y,NA,H,SOG,No,3
1976,NIC,Nicola,FRA,Y,NA,H,SOG,No,3
1977,NIC,Nicola,FRA,Y,NA,H,SOG,No,3
1978,NIC,Nicola,FRA,Y,NA,H,SOG,No,3
1979,NIC,Nicola,FRA,Y,NA,H,SOG,No,3
1980,NIC,Nicola,FRA,Y,NA,H,SOG,No,3
1981,NIC,Nicola,FRA,Y,NA,H,SOG,No,3
1982,NIC,Nicola,FRA,Y,NA,H,SOG,No,3
1983,NIC,Nicola,FRA,Y,NA,H,SOG,No,3
1984,NIC,Nicola,FRA,Y,NA,H,SOG,No,3
1985,NIC,Nicola,FRA,Y,0.0315,H,SOG,No,3
1986,NIC,Nicola,FRA,Y,0.0064,H,SOG,No,3
1987,NIC,Nicola,FRA,Y,0.0267,H,SOG,No,3
1988,NIC,Nicola,FRA,Y,0.013,H,SOG,No,3
1989,NIC,Nicola,FRA,Y,0.0276,H,SOG,No,3
1990,NIC,Nicola,FRA,Y,0.0786,H,SOG,No,3
1991,NIC,Nicola,FRA,Y,0.055,H,SOG,No,3
1992,NIC,Nicola,FRA,Y,0.001,H,SOG,No,3
1993,NIC,Nicola,FRA,Y,0.0077,H,SOG,No,3
1994,NIC,Nicola,FRA,Y,0.0107,H,SOG,No,3
1995,NIC,Nicola,FRA,Y,0.0582,H,SOG,No,3
1996,NIC,Nicola,FRA,Y,0.0462,H,SOG,No,3
1997,NIC,Nicola,FRA,Y,0.0625,H,SOG,No,3
1998,NIC,Nicola,FRA,Y,0.1251,H,SOG,No,3
1999,NIC,Nicola,FRA,Y,0.0631,H,SOG,No,3
2000,NIC,Nicola,FRA,Y,0.0082,H,SOG,No,3
2001,NIC,Nicola,FRA,Y,0.0136,H,SOG,No,3
2002,NIC,Nicola,FRA,Y,0.0127,H,SOG,No,3
2003,NIC,Nicola,FRA,Y,0.0022,H,SOG,No,3
2004,NIC,Nicola,FRA,Y,0.0197,H,SOG,No,3
2005,NIC,Nicola,FRA,Y,0.0041,H,SOG,No,3
2006,NIC,Nicola,FRA,Y,0.0387,H,SOG,No,3
2007,NIC,Nicola,FRA,Y,0.0114,H,SOG,No,3
2008,NIC,Nicola,FRA,Y,0.0126,H,SOG,No,3
2009,NIC,Nicola,FRA,Y,0.0188,H,SOG,No,3
2010,NIC,Nicola,FRA,Y,0.0049,H,SOG,No,3
2011,NIC,Nicola,FRA,Y,0.0184,H,SOG,No,3
2012,NIC,Nicola,FRA,Y,0.0116,H,SOG,No,3
2013,NIC,Nicola,FRA,Y,0.0148,H,SOG,No,3
1971,NIS,Nisqually,SPS,SY,NA,H,PS,No,3
1972,NIS,Nisqually,SPS,SY,NA,H,PS,No,3
1973,NIS,Nisqually,SPS,SY,NA,H,PS,No,3
1974,NIS,Nisqually,SPS,SY,NA,H,PS,No,3
1975,NIS,Nisqually,SPS,SY,NA,H,PS,No,3
1976,NIS,Nisqually,SPS,SY,NA,H,PS,No,3
1977,NIS,Nisqually,SPS,SY,NA,H,PS,No,3
1978,NIS,Nisqually,SPS,SY,NA,H,PS,No,3
1979,NIS,Nisqually,SPS,SY,0.0153,H,PS,No,3
1980,NIS,Nisqually,SPS,SY,0.0073,H,PS,No,3
1981,NIS,Nisqually,SPS,SY,0.0189,H,PS,No,3
1982,NIS,Nisqually,SPS,SY,0.0078,H,PS,No,3
1983,NIS,Nisqually,SPS,SY,0.0079,H,PS,No,3
1984,NIS,Nisqually,SPS,SY,0.0069,H,PS,No,3
1985,NIS,Nisqually,SPS,SY,0.0074,H,PS,No,3
1986,NIS,Nisqually,SPS,SY,0.0373,H,PS,No,3
1987,NIS,Nisqually,SPS,SY,0.0011,H,PS,No,3
1988,NIS,Nisqually,SPS,SY,0.0038,H,PS,No,3
1989,NIS,Nisqually,SPS,SY,0.0022,H,PS,No,3
1990,NIS,Nisqually,SPS,SY,0.0154,H,PS,No,3
1991,NIS,Nisqually,SPS,SY,0.0062,H,PS,No,3
1992,NIS,Nisqually,SPS,SY,0.038,H,PS,No,3
1993,NIS,Nisqually,SPS,SY,0.0078,H,PS,No,3
1994,NIS,Nisqually,SPS,SY,0.0096,H,PS,No,3
1995,NIS,Nisqually,SPS,SY,0.0077,H,PS,No,3
1996,NIS,Nisqually,SPS,SY,0.0281,H,PS,No,3
1997,NIS,Nisqually,SPS,SY,0.0034,H,PS,No,3
1998,NIS,Nisqually,SPS,SY,0.0215,H,PS,No,3
1999,NIS,Nisqually,SPS,SY,0.0238,H,PS,No,3
2000,NIS,Nisqually,SPS,SY,0.0285,H,PS,No,3
2001,NIS,Nisqually,SPS,SY,0.0095,H,PS,No,3
2002,NIS,Nisqually,SPS,SY,0.0243,H,PS,No,3
2003,NIS,Nisqually,SPS,SY,0.043,H,PS,No,3
2004,NIS,Nisqually,SPS,SY,0.0283,H,PS,No,3
2005,NIS,Nisqually,SPS,SY,0.0239,H,PS,No,3
2006,NIS,Nisqually,SPS,SY,0.0132,H,PS,No,3
2007,NIS,Nisqually,SPS,SY,0.0346,H,PS,No,3
2008,NIS,Nisqually,SPS,SY,0.0114,H,PS,No,3
2009,NIS,Nisqually,SPS,SY,0.0297,H,PS,No,3
2010,NIS,Nisqually,SPS,SY,0.0186,H,PS,No,3
2011,NIS,Nisqually,SPS,SY,0.0151,H,PS,No,3
2012,NIS,Nisqually,SPS,SY,0.006,H,PS,No,3
2013,NIS,Nisqually,SPS,SY,0.016,H,PS,No,3
1971,NSF,Nooksack Spring,NOWA,SY,NA,H,PS,No,3
1972,NSF,Nooksack Spring,NOWA,SY,NA,H,PS,No,3
1973,NSF,Nooksack Spring,NOWA,SY,NA,H,PS,No,3
1974,NSF,Nooksack Spring,NOWA,SY,NA,H,PS,No,3
1975,NSF,Nooksack Spring,NOWA,SY,NA,H,PS,No,3
1976,NSF,Nooksack Spring,NOWA,SY,NA,H,PS,No,3
1977,NSF,Nooksack Spring,NOWA,SY,NA,H,PS,No,3
1978,NSF,Nooksack Spring,NOWA,SY,NA,H,PS,No,3
1979,NSF,Nooksack Spring,NOWA,SY,NA,H,PS,No,3
1980,NSF,Nooksack Spring,NOWA,SY,NA,H,PS,No,3
1981,NSF,Nooksack Spring,NOWA,SY,NA,H,PS,No,3
1982,NSF,Nooksack Spring,NOWA,SY,NA,H,PS,No,3
1983,NSF,Nooksack Spring,NOWA,SY,NA,H,PS,No,3
1984,NSF,Nooksack Spring,NOWA,SY,NA,H,PS,No,3
1985,NSF,Nooksack Spring,NOWA,SY,NA,H,PS,No,3
1986,NSF,Nooksack Spring,NOWA,SY,NA,H,PS,No,3
1987,NSF,Nooksack Spring,NOWA,SY,NA,H,PS,No,3
1988,NSF,Nooksack Spring,NOWA,SY,0.0029,H,PS,No,3
1989,NSF,Nooksack Spring,NOWA,SY,0.0065,H,PS,No,3
1990,NSF,Nooksack Spring,NOWA,SY,NA,H,PS,No,3
1991,NSF,Nooksack Spring,NOWA,SY,NA,H,PS,No,3
1992,NSF,Nooksack Spring,NOWA,SY,0.0027,H,PS,No,3
1993,NSF,Nooksack Spring,NOWA,SY,0.0091,H,PS,No,3
1994,NSF,Nooksack Spring,NOWA,SY,0.046,H,PS,No,3
1995,NSF,Nooksack Spring,NOWA,SY,0.0089,H,PS,No,3
1996,NSF,Nooksack Spring,NOWA,SY,0.0337,H,PS,No,3
1997,NSF,Nooksack Spring,NOWA,SY,0.0132,H,PS,No,3
1998,NSF,Nooksack Spring,NOWA,SY,0.0264,H,PS,No,3
1999,NSF,Nooksack Spring,NOWA,SY,0.0119,H,PS,No,3
2000,NSF,Nooksack Spring,NOWA,SY,0.0054,H,PS,No,3
2001,NSF,Nooksack Spring,NOWA,SY,0.0176,H,PS,No,3
2002,NSF,Nooksack Spring,NOWA,SY,0.0058,H,PS,No,3
2003,NSF,Nooksack Spring,NOWA,SY,0.0078,H,PS,No,3
2004,NSF,Nooksack Spring,NOWA,SY,0.0068,H,PS,No,3
2005,NSF,Nooksack Spring,NOWA,SY,0.0188,H,PS,No,3
2006,NSF,Nooksack Spring,NOWA,SY,0.008,H,PS,No,3
2007,NSF,Nooksack Spring,NOWA,SY,0.0147,H,PS,No,3
2008,NSF,Nooksack Spring,NOWA,SY,0.0058,H,PS,No,3
2009,NSF,Nooksack Spring,NOWA,SY,0.0082,H,PS,No,3
2010,NSF,Nooksack Spring,NOWA,SY,0.0154,H,PS,No,3
2011,NSF,Nooksack Spring,NOWA,SY,0.0175,H,PS,No,3
2012,NSF,Nooksack Spring,NOWA,SY,0.0266,H,PS,No,3
2013,NSF,Nooksack Spring,NOWA,SY,0.0114,H,PS,No,3
1971,PPS,Puntledge,SOG,SY,NA,H,SOG,No,3
1972,PPS,Puntledge,SOG,SY,NA,H,SOG,No,3
1973,PPS,Puntledge,SOG,SY,NA,H,SOG,No,3
1974,PPS,Puntledge,SOG,SY,NA,H,SOG,No,3
1975,PPS,Puntledge,SOG,SY,0.0471,H,SOG,No,3
1976,PPS,Puntledge,SOG,SY,0.1276,H,SOG,No,3
1977,PPS,Puntledge,SOG,SY,0.0193,H,SOG,No,3
1978,PPS,Puntledge,SOG,SY,0.0226,H,SOG,No,3
1979,PPS,Puntledge,SOG,SY,0.0091,H,SOG,No,3
1980,PPS,Puntledge,SOG,SY,0.0215,H,SOG,No,3
1981,PPS,Puntledge,SOG,SY,0.0087,H,SOG,No,3
1982,PPS,Puntledge,SOG,SY,0.0075,H,SOG,No,3
1983,PPS,Puntledge,SOG,SY,0.0052,H,SOG,No,3
1984,PPS,Puntledge,SOG,SY,0.0075,H,SOG,No,3
1985,PPS,Puntledge,SOG,SY,0.0023,H,SOG,No,3
1986,PPS,Puntledge,SOG,SY,0.0076,H,SOG,No,3
1987,PPS,Puntledge,SOG,SY,0.0022,H,SOG,No,3
1988,PPS,Puntledge,SOG,SY,0.0049,H,SOG,No,3
1989,PPS,Puntledge,SOG,SY,0.0068,H,SOG,No,3
1990,PPS,Puntledge,SOG,SY,0.0023,H,SOG,No,3
1991,PPS,Puntledge,SOG,SY,0.0011,H,SOG,No,3
1992,PPS,Puntledge,SOG,SY,0.001,H,SOG,No,3
1993,PPS,Puntledge,SOG,SY,0.0035,H,SOG,No,3
1994,PPS,Puntledge,SOG,SY,0.0018,H,SOG,No,3
1995,PPS,Puntledge,SOG,SY,NA,H,SOG,No,3
1996,PPS,Puntledge,SOG,SY,0.0043,H,SOG,No,3
1997,PPS,Puntledge,SOG,SY,0.0178,H,SOG,No,3
1998,PPS,Puntledge,SOG,SY,0.0106,H,SOG,No,3
1999,PPS,Puntledge,SOG,SY,0.0049,H,SOG,No,3
2000,PPS,Puntledge,SOG,SY,0.0066,H,SOG,No,3
2001,PPS,Puntledge,SOG,SY,0.0053,H,SOG,No,3
2002,PPS,Puntledge,SOG,SY,0.01,H,SOG,No,3
2003,PPS,Puntledge,SOG,SY,0.0093,H,SOG,No,3
2004,PPS,Puntledge,SOG,SY,0.0032,H,SOG,No,3
2005,PPS,Puntledge,SOG,SY,0.0098,H,SOG,No,3
2006,PPS,Puntledge,SOG,SY,0.0053,H,SOG,No,3
2007,PPS,Puntledge,SOG,SY,0.008,H,SOG,No,3
2008,PPS,Puntledge,SOG,SY,0.0074,H,SOG,No,3
2009,PPS,Puntledge,SOG,SY,0.0022,H,SOG,No,3
2010,PPS,Puntledge,SOG,SY,0.0046,H,SOG,No,3
2011,PPS,Puntledge,SOG,SY,0.0094,H,SOG,No,3
2012,PPS,Puntledge,SOG,SY,0.006,H,SOG,No,3
2013,PPS,Puntledge,SOG,SY,0.0124,H,SOG,No,3
1971,QUE,Queets,NWC,SY,NA,H,COAST,No,3
1972,QUE,Queets,NWC,SY,NA,H,COAST,No,3
1973,QUE,Queets,NWC,SY,NA,H,COAST,No,3
1974,QUE,Queets,NWC,SY,NA,H,COAST,No,3
1975,QUE,Queets,NWC,SY,NA,H,COAST,No,3
1976,QUE,Queets,NWC,SY,NA,H,COAST,No,3
1977,QUE,Queets,NWC,SY,0.0054,H,COAST,No,3
1978,QUE,Queets,NWC,SY,0.0069,H,COAST,No,3
1979,QUE,Queets,NWC,SY,0.0265,H,COAST,No,3
1980,QUE,Queets,NWC,SY,0.0085,H,COAST,No,3
1981,QUE,Queets,NWC,SY,0.0069,H,COAST,No,3
1982,QUE,Queets,NWC,SY,0.0081,H,COAST,No,3
1983,QUE,Queets,NWC,SY,0.0426,H,COAST,No,3
1984,QUE,Queets,NWC,SY,NA,H,COAST,No,3
1985,QUE,Queets,NWC,SY,0.0343,H,COAST,No,3
1986,QUE,Queets,NWC,SY,0.0255,H,COAST,No,3
1987,QUE,Queets,NWC,SY,0.0261,H,COAST,No,3
1988,QUE,Queets,NWC,SY,0.0119,H,COAST,No,3
1989,QUE,Queets,NWC,SY,0.0308,H,COAST,No,3
1990,QUE,Queets,NWC,SY,0.0262,H,COAST,No,3
1991,QUE,Queets,NWC,SY,0.0101,H,COAST,No,3
1992,QUE,Queets,NWC,SY,0.0096,H,COAST,No,3
1993,QUE,Queets,NWC,SY,0.0295,H,COAST,No,3
1994,QUE,Queets,NWC,SY,0.0176,H,COAST,No,3
1995,QUE,Queets,NWC,SY,0.0059,H,COAST,No,3
1996,QUE,Queets,NWC,SY,0.0118,H,COAST,No,3
1997,QUE,Queets,NWC,SY,0.0304,H,COAST,No,3
1998,QUE,Queets,NWC,SY,0.0525,H,COAST,No,3
1999,QUE,Queets,NWC,SY,0.0565,H,COAST,No,3
2000,QUE,Queets,NWC,SY,0.0403,H,COAST,No,3
2001,QUE,Queets,NWC,SY,0.0497,H,COAST,No,3
2002,QUE,Queets,NWC,SY,0.01,H,COAST,No,3
2003,QUE,Queets,NWC,SY,0.0107,H,COAST,No,3
2004,QUE,Queets,NWC,SY,0.0248,H,COAST,No,3
2005,QUE,Queets,NWC,SY,0.0346,H,COAST,No,3
2006,QUE,Queets,NWC,SY,0.0292,H,COAST,No,3
2007,QUE,Queets,NWC,SY,0.0471,H,COAST,No,3
2008,QUE,Queets,NWC,SY,0.0388,H,COAST,No,3
2009,QUE,Queets,NWC,SY,0.025,H,COAST,No,3
2010,QUE,Queets,NWC,SY,0.0532,H,COAST,No,3
2011,QUE,Queets,NWC,SY,0.0231,H,COAST,No,3
2012,QUE,Queets,NWC,SY,0.0292,H,COAST,No,3
2013,QUE,Queets,NWC,SY,0.015,H,COAST,No,3
1971,QUI,Quinsam,SOG,SY,NA,H,SOG,No,3
1972,QUI,Quinsam,SOG,SY,NA,H,SOG,No,3
1973,QUI,Quinsam,SOG,SY,NA,H,SOG,No,3
1974,QUI,Quinsam,SOG,SY,0.0911,H,SOG,No,3
1975,QUI,Quinsam,SOG,SY,0.0213,H,SOG,No,3
1976,QUI,Quinsam,SOG,SY,0.0909,H,SOG,No,3
1977,QUI,Quinsam,SOG,SY,0.0263,H,SOG,No,3
1978,QUI,Quinsam,SOG,SY,0.0487,H,SOG,No,3
1979,QUI,Quinsam,SOG,SY,0.0248,H,SOG,No,3
1980,QUI,Quinsam,SOG,SY,0.0302,H,SOG,No,3
1981,QUI,Quinsam,SOG,SY,0.0793,H,SOG,No,3
1982,QUI,Quinsam,SOG,SY,0.0423,H,SOG,No,3
1983,QUI,Quinsam,SOG,SY,0.037,H,SOG,No,3
1984,QUI,Quinsam,SOG,SY,0.0467,H,SOG,No,3
1985,QUI,Quinsam,SOG,SY,0.0127,H,SOG,No,3
1986,QUI,Quinsam,SOG,SY,0.025,H,SOG,No,3
1987,QUI,Quinsam,SOG,SY,0.0126,H,SOG,No,3
1988,QUI,Quinsam,SOG,SY,0.0115,H,SOG,No,3
1989,QUI,Quinsam,SOG,SY,0.0023,H,SOG,No,3
1990,QUI,Quinsam,SOG,SY,0.006,H,SOG,No,3
1991,QUI,Quinsam,SOG,SY,0.0067,H,SOG,No,3
1992,QUI,Quinsam,SOG,SY,0.003,H,SOG,No,3
1993,QUI,Quinsam,SOG,SY,0.0069,H,SOG,No,3
1994,QUI,Quinsam,SOG,SY,0.0085,H,SOG,No,3
1995,QUI,Quinsam,SOG,SY,0.0093,H,SOG,No,3
1996,QUI,Quinsam,SOG,SY,0.0169,H,SOG,No,3
1997,QUI,Quinsam,SOG,SY,0.0194,H,SOG,No,3
1998,QUI,Quinsam,SOG,SY,0.0134,H,SOG,No,3
1999,QUI,Quinsam,SOG,SY,0.0102,H,SOG,No,3
2000,QUI,Quinsam,SOG,SY,0.009,H,SOG,No,3
2001,QUI,Quinsam,SOG,SY,0.0122,H,SOG,No,3
2002,QUI,Quinsam,SOG,SY,0.0088,H,SOG,No,3
2003,QUI,Quinsam,SOG,SY,0.0101,H,SOG,No,3
2004,QUI,Quinsam,SOG,SY,0.0059,H,SOG,No,3
2005,QUI,Quinsam,SOG,SY,0.0086,H,SOG,No,3
2006,QUI,Quinsam,SOG,SY,0.0016,H,SOG,No,3
2007,QUI,Quinsam,SOG,SY,0.0067,H,SOG,No,3
2008,QUI,Quinsam,SOG,SY,0.0093,H,SOG,No,3
2009,QUI,Quinsam,SOG,SY,0.0032,H,SOG,No,3
2010,QUI,Quinsam,SOG,SY,0.003,H,SOG,No,3
2011,QUI,Quinsam,SOG,SY,0.0045,H,SOG,No,3
2012,QUI,Quinsam,SOG,SY,0.013,H,SOG,No,3
2013,QUI,Quinsam,SOG,SY,0.0159,H,SOG,No,3
1971,RBT,Robertson,WCVI,SY,NA,H,COAST,No,3
1972,RBT,Robertson,WCVI,SY,NA,H,COAST,No,3
1973,RBT,Robertson,WCVI,SY,0.0348,H,COAST,No,3
1974,RBT,Robertson,WCVI,SY,0.201,H,COAST,No,3
1975,RBT,Robertson,WCVI,SY,0.1007,H,COAST,No,3
1976,RBT,Robertson,WCVI,SY,0.1238,H,COAST,No,3
1977,RBT,Robertson,WCVI,SY,0.0303,H,COAST,No,3
1978,RBT,Robertson,WCVI,SY,0.0711,H,COAST,No,3
1979,RBT,Robertson,WCVI,SY,0.0651,H,COAST,No,3
1980,RBT,Robertson,WCVI,SY,0.0494,H,COAST,No,3
1981,RBT,Robertson,WCVI,SY,0.0351,H,COAST,No,3
1982,RBT,Robertson,WCVI,SY,0.017,H,COAST,No,3
1983,RBT,Robertson,WCVI,SY,0.0012,H,COAST,No,3
1984,RBT,Robertson,WCVI,SY,0.0439,H,COAST,No,3
1985,RBT,Robertson,WCVI,SY,0.0421,H,COAST,No,3
1986,RBT,Robertson,WCVI,SY,0.0955,H,COAST,No,3
1987,RBT,Robertson,WCVI,SY,0.097,H,COAST,No,3
1988,RBT,Robertson,WCVI,SY,0.1297,H,COAST,No,3
1989,RBT,Robertson,WCVI,SY,0.0987,H,COAST,No,3
1990,RBT,Robertson,WCVI,SY,0.0553,H,COAST,No,3
1991,RBT,Robertson,WCVI,SY,0.0109,H,COAST,No,3
1992,RBT,Robertson,WCVI,SY,0.0003,H,COAST,No,3
1993,RBT,Robertson,WCVI,SY,0.0221,H,COAST,No,3
1994,RBT,Robertson,WCVI,SY,0.0466,H,COAST,No,3
1995,RBT,Robertson,WCVI,SY,0.0041,H,COAST,No,3
1996,RBT,Robertson,WCVI,SY,0.0015,H,COAST,No,3
1997,RBT,Robertson,WCVI,SY,0.0008,H,COAST,No,3
1998,RBT,Robertson,WCVI,SY,0.0363,H,COAST,No,3
1999,RBT,Robertson,WCVI,SY,0.0555,H,COAST,No,3
2000,RBT,Robertson,WCVI,SY,0.0409,H,COAST,No,3
2001,RBT,Robertson,WCVI,SY,0.0682,H,COAST,No,3
2002,RBT,Robertson,WCVI,SY,0.0285,H,COAST,No,3
2003,RBT,Robertson,WCVI,SY,0.0499,H,COAST,No,3
2004,RBT,Robertson,WCVI,SY,0.0063,H,COAST,No,3
2005,RBT,Robertson,WCVI,SY,0.03,H,COAST,No,3
2006,RBT,Robertson,WCVI,SY,0.0078,H,COAST,No,3
2007,RBT,Robertson,WCVI,SY,0.0454,H,COAST,No,3
2008,RBT,Robertson,WCVI,SY,0.0107,H,COAST,No,3
2009,RBT,Robertson,WCVI,SY,0.0035,H,COAST,No,3
2010,RBT,Robertson,WCVI,SY,0.0185,H,COAST,No,3
2011,RBT,Robertson,WCVI,SY,0.0024,H,COAST,No,3
2012,RBT,Robertson,WCVI,SY,0.0483,H,COAST,No,3
2013,RBT,Robertson,WCVI,SY,0.0305,H,COAST,No,3
1971,SAM,Samish,NOWA,SY,NA,H,PS,No,3
1972,SAM,Samish,NOWA,SY,NA,H,PS,No,3
1973,SAM,Samish,NOWA,SY,NA,H,PS,No,3
1974,SAM,Samish,NOWA,SY,NA,H,PS,No,3
1975,SAM,Samish,NOWA,SY,0.057,H,PS,No,3
1976,SAM,Samish,NOWA,SY,NA,H,PS,No,3
1977,SAM,Samish,NOWA,SY,NA,H,PS,No,3
1978,SAM,Samish,NOWA,SY,NA,H,PS,No,3
1979,SAM,Samish,NOWA,SY,NA,H,PS,No,3
1980,SAM,Samish,NOWA,SY,NA,H,PS,No,3
1981,SAM,Samish,NOWA,SY,NA,H,PS,No,3
1982,SAM,Samish,NOWA,SY,NA,H,PS,No,3
1983,SAM,Samish,NOWA,SY,NA,H,PS,No,3
1984,SAM,Samish,NOWA,SY,NA,H,PS,No,3
1985,SAM,Samish,NOWA,SY,NA,H,PS,No,3
1986,SAM,Samish,NOWA,SY,0.0574,H,PS,No,3
1987,SAM,Samish,NOWA,SY,0.0156,H,PS,No,3
1988,SAM,Samish,NOWA,SY,0.0078,H,PS,No,3
1989,SAM,Samish,NOWA,SY,0.0074,H,PS,No,3
1990,SAM,Samish,NOWA,SY,0.0252,H,PS,No,3
1991,SAM,Samish,NOWA,SY,0.0098,H,PS,No,3
1992,SAM,Samish,NOWA,SY,0.0087,H,PS,No,3
1993,SAM,Samish,NOWA,SY,0.0167,H,PS,No,3
1994,SAM,Samish,NOWA,SY,0.0238,H,PS,No,3
1995,SAM,Samish,NOWA,SY,0.0032,H,PS,No,3
1996,SAM,Samish,NOWA,SY,0.0031,H,PS,No,3
1997,SAM,Samish,NOWA,SY,0.0049,H,PS,No,3
1998,SAM,Samish,NOWA,SY,0.0391,H,PS,No,3
1999,SAM,Samish,NOWA,SY,0.0165,H,PS,No,3
2000,SAM,Samish,NOWA,SY,0.0061,H,PS,No,3
2001,SAM,Samish,NOWA,SY,0.0098,H,PS,No,3
2002,SAM,Samish,NOWA,SY,0.0118,H,PS,No,3
2003,SAM,Samish,NOWA,SY,0.0276,H,PS,No,3
2004,SAM,Samish,NOWA,SY,0.0109,H,PS,No,3
